BusinessEntityID,CustomerID,Title,FirstName,MiddleName,LastName,PhoneNumber,PhoneNumberType,EmailAddress,AddressType,AddressLine1,AddressLine2,City,StateProvinceName,PostalCode,CountryRegionName,CreditCardID,TerritoryID,Sales
8884,19163,NULL,Riley,NULL,Bailey,662-555-0171,Cell,riley35@adventure-works.com,Home,857 San Simeon Drive,NULL,Lincoln Acres,California,91950,United States,18694,4,596.689
8885,24453,NULL,Cassie,J,Yuan,1 (11) 500 555-0119,Cell,cassie5@adventure-works.com,Home,887 Concord Blvd.,NULL,Newcastle,New South Wales,2300,Australia,10767,9,66.8194
8886,18610,NULL,Bailey,NULL,Rivera,642-555-0137,Cell,bailey14@adventure-works.com,Home,2098 Crown Ct,# 235,Concord,California,94519,United States,13486,4,2538.4944
8887,17349,NULL,Cassie,M,Kennedy,598-555-0144,Cell,cassie6@adventure-works.com,Home,9648 Madhatter Circle,NULL,Ballard,Washington,98107,United States,545,1,71.2394
8888,21285,NULL,Mackenzie,NULL,Rivera,514-555-0118,Home,mackenzie15@adventure-works.com,Home,5302 Argonne Drive,NULL,Corvallis,Oregon,97330,United States,14326,1,16.5529
8889,25771,NULL,Gabriella,NULL,Rivera,1 (11) 500 555-0153,Home,gabriella15@adventure-works.com,Home,Bundesallee 4442,NULL,Hamburg,Hamburg,20354,Germany,6709,8,28.1554
8890,12626,NULL,Cassie,NULL,Lal,1 (11) 500 555-0148,Cell,cassie7@adventure-works.com,Home,4535 Walnut Blvd.,NULL,London,England,C2H 7AU,United Kingdom,3266,10,86.1459
8891,18785,NULL,Sara,NULL,Rivera,870-555-0111,Home,sara18@adventure-works.com,Home,256 Gumwood Dr,NULL,Port Hammond,British Columbia,V6B 3P7,Canada,18253,6,2597.8108
8892,13145,NULL,Gilbert,NULL,Xu,798-555-0118,Cell,gilbert9@adventure-works.com,Home,7779 Merry Drive,NULL,Cheektowaga,New York,14227,United States,2438,2,2582.6834
8892,13145,NULL,Gilbert,NULL,Xu,798-555-0118,Cell,gilbert9@adventure-works.com,Shipping,1010 Maple,NULL,Baltimore,Maryland,21201,United States,2438,2,2582.6834
8893,26978,NULL,Cassie,A,Sharma,1 (11) 500 555-0195,Home,cassie8@adventure-works.com,Home,7281 Running Springs Rd.,NULL,London,England,EC1R 0DU,United Kingdom,3844,10,612.1369
8894,21970,NULL,Jada,NULL,Rivera,1 (11) 500 555-0132,Cell,jada8@adventure-works.com,Home,4661 Balboa Court,NULL,Warrnambool,Victoria,3280,Australia,18111,9,35.6694
8895,26838,NULL,Cassie,NULL,Shan,1 (11) 500 555-0181,Cell,cassie9@adventure-works.com,Home,"1788, rue de la Comédie",NULL,Lille,Nord,59000,France,14099,7,40.0784
8896,28491,NULL,Cassie,E,Jai,1 (11) 500 555-0164,Home,cassie10@adventure-works.com,Home,"4119, rue Léo Delibes",NULL,Paris,Seine (Paris),75017,France,9417,7,3729.364
8897,23948,NULL,Katelyn,NULL,Rivera,1 (11) 500 555-0163,Home,katelyn16@adventure-works.com,Home,1030 Ambush Dr.,NULL,Bury,England,PE17,United Kingdom,17342,10,75.6815
8898,23182,NULL,Savannah,NULL,Rivera,804-555-0112,Cell,savannah16@adventure-works.com,Home,5689 Greenwood Place,NULL,El Cajon,California,92020,United States,12735,4,41.1834
8899,24419,NULL,Kaylee,L,Rivera,530-555-0180,Home,kaylee13@adventure-works.com,Home,2312 Wilson Court,NULL,Berkeley,California,94704,United States,7974,4,79.0959
8900,13751,NULL,Allison,M,Rivera,187-555-0150,Home,allison16@adventure-works.com,Home,7224 Wren Avenue,NULL,Vancouver,British Columbia,V7L 4J4,Canada,13245,6,248.5256
8901,14428,NULL,Cassie,NULL,Andersen,1 (11) 500 555-0145,Cell,cassie11@adventure-works.com,Home,Nollendorfplatz 2,NULL,Poing,Saarland,66041,Germany,18293,8,9195.0476
8902,29262,NULL,Cassie,NULL,Raje,827-555-0119,Home,cassie12@adventure-works.com,Home,1727 The Trees Drive,NULL,Beaverton,Oregon,97005,United States,11901,1,70.1344
8903,18064,NULL,Catherine,NULL,Rivera,726-555-0178,Cell,catherine14@adventure-works.com,Home,1925 Poncho Street,NULL,Lakewood,California,90712,United States,18175,4,65.1729
8904,26726,NULL,Danielle,NULL,Rivera,154-555-0165,Cell,danielle19@adventure-works.com,Home,1711 Fruitwood St.,NULL,Edmonds,Washington,98020,United States,18705,1,2288.9187
8905,11103,NULL,Cassie,NULL,Chande,1 (11) 500 555-0166,Cell,cassie13@adventure-works.com,Home,9448 San Marino Ct.,NULL,Darlinghurst,New South Wales,2010,Australia,16501,9,9041.6626
8906,18258,NULL,Cassie,M,Chander,1 (11) 500 555-0132,Cell,cassie14@adventure-works.com,Home,3747 W. Landing Avenue,NULL,Matraville,New South Wales,2036,Australia,12881,9,50.7748
8907,25413,NULL,Zoe,NULL,Rivera,795-555-0156,Cell,zoe15@adventure-works.com,Home,9788 Tri-state Ave,NULL,Olympia,Washington,98501,United States,2427,1,1357.8572
8908,13642,NULL,Cassie,NULL,Nara,1 (11) 500 555-0180,Cell,cassie15@adventure-works.com,Home,6264 Center Ave,NULL,Darlinghurst,New South Wales,2010,Australia,17880,9,88.3669
8909,28165,NULL,Alexa,NULL,Rivera,502-555-0111,Home,alexa15@adventure-works.com,Home,9828 Larch Ct,NULL,Cliffside,British Columbia,V8Y 1L1,Canada,6733,6,3953.9884
8910,22521,NULL,Christina,K,Rivera,1 (11) 500 555-0172,Cell,christina15@adventure-works.com,Home,Lieblingsweg 345,NULL,Frankfurt,Hessen,60323,Germany,5010,8,5.514
8911,26173,NULL,Ariana,NULL,Rivera,117-555-0119,Home,ariana15@adventure-works.com,Home,5013 Military E,NULL,Westminster,British Columbia,V3L 1E7,Canada,10367,6,5.514
8912,14194,NULL,Cassie,R,Rai,1 (11) 500 555-0114,Home,cassie16@adventure-works.com,Home,3260 Marsh Meadow Way,NULL,London,England,E17 6JF,United Kingdom,2299,10,186.6677
8913,26113,NULL,Caitlin,L,Rivera,177-555-0164,Cell,caitlin14@adventure-works.com,Home,3598 Walnut Place,NULL,Oak Bay,British Columbia,V8P,Canada,15856,6,3017.2495
8914,12878,NULL,Gilbert,L,Sun,131-555-0171,Cell,gilbert10@adventure-works.com,Home,7264 Ambush Dr..,NULL,Beverly Hills,California,90210,United States,10543,4,51.3494
8915,24606,NULL,Cassie,NULL,Nath,1 (11) 500 555-0197,Home,cassie17@adventure-works.com,Home,6600 Browse Ct.,NULL,Melton,Victoria,3337,Australia,17636,9,2382.2888
8916,23058,NULL,Michelle,A,Rivera,674-555-0137,Cell,michelle17@adventure-works.com,Home,6802 Spring Hill Road,NULL,Burlingame,California,94010,United States,4162,4,650.8008
8917,26698,NULL,Brooke,L,Rivera,486-555-0148,Cell,brooke14@adventure-works.com,Home,8297 Pheasant Court,NULL,Imperial Beach,California,91932,United States,727,4,4908.5849
8918,23754,NULL,Cassie,NULL,Goel,1 (11) 500 555-0186,Home,cassie18@adventure-works.com,Home,"343, avenue Reille",NULL,Paris La Defense,Hauts de Seine,92081,France,18444,7,76.2119
8919,18032,NULL,Cassie,A,Raji,1 (11) 500 555-0184,Cell,cassie19@adventure-works.com,Home,"24, rue Philibert-Delorme",NULL,Paris,Seine (Paris),75016,France,13179,7,159.6173
8920,12401,NULL,Kimberly,NULL,Rivera,1 (11) 500 555-0114,Home,kimberly19@adventure-works.com,Home,Königstr 28,NULL,Hof,Bayern,95010,Germany,9716,8,40.432
8921,28783,NULL,Makayla,A,Rivera,875-555-0163,Home,makayla14@adventure-works.com,Home,6161 String Drive,NULL,Lebanon,Oregon,97355,United States,14551,1,38.664
8922,18984,NULL,Shelby,J,Rivera,844-555-0115,Cell,shelby17@adventure-works.com,Home,2530 Seeno St,NULL,Issaquah,Washington,98027,United States,18540,1,104.4004
8923,25042,NULL,Arif,A,Rizaldy,867-555-0123,Cell,arif0@adventure-works.com,Home,7189 Candle Dr,NULL,Bellflower,California,90706,United States,12388,4,2673.0613
8924,29342,NULL,Cassie,M,Anand,1 (11) 500 555-0123,Cell,cassie20@adventure-works.com,Home,2474 Banbury Ct,NULL,Gold Coast,Queensland,4217,Australia,284,9,886.0222
8925,16856,NULL,Erin,NULL,Rivera,134-555-0188,Home,erin21@adventure-works.com,Home,3812 Roundtree Drive,#5,Bremerton,Washington,98312,United States,12818,1,15.4479
8926,17139,NULL,Jade,NULL,Rivera,942-555-0154,Home,jade14@adventure-works.com,Home,8725 San Benito Drive,NULL,San Carlos,California,94070,United States,8677,4,2552.5169
8927,20261,NULL,Mariah,NULL,Rivera,1 (11) 500 555-0197,Home,mariah41@adventure-works.com,Home,8257 Almondwood Drive,NULL,Gold Coast,Queensland,4217,Australia,14398,9,5872.2463
8928,28319,NULL,Ashlee,NULL,She,1 (11) 500 555-0159,Cell,ashlee7@adventure-works.com,Home,8476 Kingswood Circle,NULL,Lane Cove,New South Wales,1597,Australia,1560,9,615.4077
8929,13334,NULL,Melanie,K,Rivera,256-555-0125,Home,melanie42@adventure-works.com,Home,6081 Jeanne Circle,NULL,Beaverton,Oregon,97005,United States,7168,1,79.5048
8930,14791,NULL,Ashlee,NULL,Deng,1 (11) 500 555-0193,Cell,ashlee8@adventure-works.com,Home,"59, place de la Concorde",NULL,Paris,Seine (Paris),75006,France,8081,7,7967.9893
8931,20919,NULL,Gretchen,NULL,Rivas,1 (11) 500 555-0152,Home,gretchen0@adventure-works.com,Home,"103, rue de Fontfroide",NULL,Lille,Nord,59000,France,1110,7,6.9394
8932,16566,NULL,Ashlee,C,Shen,1 (11) 500 555-0155,Cell,ashlee9@adventure-works.com,Home,"51, impasse Ste-Madeleine",NULL,Roissy en Brie,Seine et Marne,77680,France,10444,7,6416.0196
8933,15659,NULL,Angela,J,Rivera,1 (11) 500 555-0111,Cell,angela43@adventure-works.com,Home,Klara Straße 463,NULL,Darmstadt,Hessen,64283,Germany,15696,8,3367.8301
8934,24973,NULL,Arianna,R,Rivera,134-555-0129,Cell,arianna39@adventure-works.com,Home,3985 Dolores Way,NULL,Long Beach,California,90802,United States,12605,4,79.0959
8935,16212,NULL,Jacqueline,NULL,Rivera,264-555-0125,Home,jacqueline41@adventure-works.com,Home,2317 Woodruff Lane,NULL,Chula Vista,California,91910,United States,3179,4,44.1779
8936,26943,NULL,Ashlee,S,Xie,1 (11) 500 555-0159,Cell,ashlee10@adventure-works.com,Home,"92, rue Ste-Honoré",NULL,Metz,Moselle,57000,France,11313,7,76.2119
8937,16974,NULL,Paige,NULL,Rivera,411-555-0124,Cell,paige41@adventure-works.com,Home,5267 Counting Drive,NULL,Burien,Washington,98168,United States,11947,1,1911.6169
8938,28759,NULL,Melissa,S,Rivera,1 (11) 500 555-0173,Cell,melissa39@adventure-works.com,Home,9712 Lexington Road,NULL,Esher-Molesey,England,EM15,United Kingdom,7910,10,77.3169
8939,11369,NULL,Ashlee,D,Tang,1 (11) 500 555-0187,Cell,ashlee11@adventure-works.com,Home,4111 Vista Diablo,NULL,Findon,South Australia,5023,Australia,18906,9,131.4508
8940,17944,NULL,Riley,T,Rivera,1 (11) 500 555-0131,Cell,riley36@adventure-works.com,Home,"808, rue des Berges",NULL,Drancy,Seine Saint Denis,93700,France,1886,7,3040.3163
8941,17863,NULL,Bailey,NULL,Cooper,376-555-0111,Cell,bailey15@adventure-works.com,Home,4666 Sierra Ridge,NULL,Lemon Grove,California,91945,United States,12437,4,75.0627
8942,23706,NULL,Mackenzie,M,Cooper,195-555-0118,Home,mackenzie16@adventure-works.com,Home,9071 Macaroon Drive,NULL,Edmonds,Washington,98020,United States,12505,1,596.689
8943,18596,NULL,Gabriella,L,Cooper,736-555-0113,Home,gabriella16@adventure-works.com,Home,5440 Klamath Woods Pl.,NULL,Colma,California,94014,United States,18045,4,1961.8944
8944,18050,NULL,Sara,NULL,Cooper,875-555-0129,Cell,sara19@adventure-works.com,Home,7443 Sherry Circle,NULL,Oakland,California,94611,United States,10646,4,1934.8329
8945,11921,NULL,Gilbert,NULL,Zhu,1 (11) 500 555-0127,Cell,gilbert11@adventure-works.com,Home,2939 West Ct.,NULL,Cranbourne,Victoria,3977,Australia,13270,9,69.8803
8946,13541,NULL,Ashlee,NULL,Xu,1 (11) 500 555-0114,Home,ashlee12@adventure-works.com,Home,Holzstr 4222,NULL,Hannover,Nordrhein-Westfalen,30601,Germany,10181,8,7223.0425
8947,23534,NULL,Ashlee,NULL,Luo,1 (11) 500 555-0164,Cell,ashlee13@adventure-works.com,Home,4855 Lavetta Way,NULL,Brisbane,Queensland,4000,Australia,10900,9,4618.1597
8948,21304,NULL,Jada,NULL,Cooper,326-555-0194,Cell,jada9@adventure-works.com,Home,6721 High Maple Court,NULL,Issaquah,Washington,98027,United States,8397,1,26.4869
8949,25159,NULL,Katelyn,C,Cooper,818-555-0126,Home,katelyn17@adventure-works.com,Home,1635 Carmel Dr,NULL,Seattle,Washington,98104,United States,825,1,79.0959
8950,12497,NULL,Ashlee,M,Kumar,1 (11) 500 555-0192,Cell,ashlee14@adventure-works.com,Home,Pflugstr 2464,NULL,Saarbrücken,Saarland,66001,Germany,10175,8,46.7194
8951,28417,NULL,Ashlee,A,Lal,1 (11) 500 555-0148,Cell,ashlee15@adventure-works.com,Home,6625 First Ave.,NULL,Bury,England,PE17,United Kingdom,8257,10,2680.73
8952,21801,NULL,Kaylee,M,Cooper,236-555-0152,Cell,kaylee14@adventure-works.com,Home,6335 Benita Way,NULL,Palo Alto,California,94303,United States,2400,4,49.7029
8953,29294,NULL,Allison,J,Cooper,1 (11) 500 555-0132,Cell,allison17@adventure-works.com,Home,6121 Monetary Way,NULL,Townsville,Queensland,4810,Australia,7309,9,612.1369
8954,28664,NULL,Ashlee,P,Sharma,616-555-0177,Cell,ashlee16@adventure-works.com,Home,9979 Sundance Dr.,NULL,Beaverton,Oregon,97005,United States,13261,1,5296.3977
8955,29323,NULL,Andrea,NULL,Cooper,586-555-0120,Cell,andrea17@adventure-works.com,Home,134 Peachwillow Street,NULL,Port Hammond,British Columbia,V6B 3P7,Canada,5162,6,87.2729
8956,15633,NULL,Ashlee,D,Shan,1 (11) 500 555-0173,Home,ashlee17@adventure-works.com,Home,Hans-Rosenthal-Platz 7,NULL,Dresden,Hessen,01071,Germany,2921,8,75.6815
8957,12953,NULL,Catherine,A,Cooper,450-555-0149,Home,catherine15@adventure-works.com,Home,174 MacArthur Avenue,NULL,Spokane,Washington,99202,United States,15351,1,90.0133
8958,11925,NULL,Ashlee,NULL,Jai,547-555-0176,Home,ashlee18@adventure-works.com,Home,6468 Gatewood Court,NULL,Bellingham,Washington,98225,United States,170,1,6594.8942
8959,25849,NULL,Danielle,J,Cooper,657-555-0165,Cell,danielle20@adventure-works.com,Home,1161 Daffodil Dr.,NULL,Burbank,California,91502,United States,1667,4,38.9292
8960,11059,NULL,Ashlee,J,Andersen,1 (11) 500 555-0112,Cell,ashlee19@adventure-works.com,Home,8255 Highland Road,NULL,Townsville,Queensland,4810,Australia,12180,9,129.2077
8961,24165,NULL,Gilbert,NULL,Gao,1 (11) 500 555-0179,Cell,gilbert12@adventure-works.com,Home,4519 Lydia Lane,NULL,Wollongong,New South Wales,2500,Australia,12265,9,3366.7583
8962,16658,NULL,Ashlee,E,Raje,1 (11) 500 555-0174,Cell,ashlee20@adventure-works.com,Home,7281 Barberry Court,NULL,Wollongong,New South Wales,2500,Australia,8948,9,6489.9524
8963,21862,NULL,Michele,C,Prasad,1 (11) 500 555-0168,Cell,michele24@adventure-works.com,Home,"10, avenue du Port",NULL,Roissy en Brie,Seine et Marne,77680,France,11741,7,15.4479
8964,27751,NULL,Zoe,L,Cooper,377-555-0144,Home,zoe16@adventure-works.com,Home,1456 Lake Pl.,NULL,Fremont,California,94536,United States,83,4,83.4054
8965,21545,NULL,Michele,M,Schmidt,1 (11) 500 555-0136,Home,michele25@adventure-works.com,Home,8827 Bidwell Street,NULL,York,England,Y024 1GF,United Kingdom,3072,10,1802.7634
8966,14381,NULL,Alexa,NULL,Cooper,493-555-0133,Home,alexa16@adventure-works.com,Home,2697 Mt. Everest Ct.,NULL,Corvallis,Oregon,97330,United States,10267,1,3680.1113
8967,26512,NULL,Christina,C,Cooper,481-555-0123,Cell,christina16@adventure-works.com,Home,5901 Larch Ct.,NULL,Langley,British Columbia,V3A 4R2,Canada,704,6,1105.4834
8968,17348,NULL,Ariana,NULL,Cooper,813-555-0132,Home,ariana16@adventure-works.com,Home,7396 Maine Dr.,NULL,Haney,British Columbia,V2W 1W2,Canada,4131,6,226.9891
8969,20735,NULL,Caitlin,NULL,Cooper,190-555-0196,Home,caitlin15@adventure-works.com,Home,3511 B Eagle Peak Rd.,NULL,Sedro Woolley,Washington,98284,United States,13717,1,1238.1415
8970,17822,NULL,Michelle,L,Cooper,1 (11) 500 555-0129,Cell,michelle18@adventure-works.com,Home,"11, quai de l´ Iton",NULL,Bobigny,Seine Saint Denis,93000,France,14649,7,33.139
8971,17233,NULL,Michele,NULL,Raman,1 (11) 500 555-0162,Cell,michele26@adventure-works.com,Home,3162 Chaucer Drive,NULL,Bendigo,Victoria,3550,Australia,10639,9,4804.2749
8972,19536,NULL,Brooke,NULL,Cooper,668-555-0142,Home,brooke15@adventure-works.com,Home,1629 Queens Road,NULL,Victoria,British Columbia,V8V,Canada,7721,6,1238.1415
8973,27809,NULL,Arianna,NULL,Sanchez,1 (11) 500 555-0188,Cell,arianna40@adventure-works.com,Home,Curieweg 42,NULL,Werne,Nordrhein-Westfalen,59368,Germany,16199,8,1286.7394
8974,26143,NULL,Michele,NULL,Mehta,1 (11) 500 555-0174,Cell,michele27@adventure-works.com,Home,2809 Via Montana,NULL,Lavender Bay,New South Wales,2060,Australia,2145,9,136.9979
8975,23703,NULL,Jacqueline,E,Sanchez,765-555-0169,Home,jacqueline42@adventure-works.com,Home,2911 Paso Del Rio Way,NULL,Colma,California,94014,United States,8633,4,38.6529
8976,14980,NULL,Michele,NULL,Garcia,1 (11) 500 555-0143,Home,michele28@adventure-works.com,Home,Unter Linden 244,NULL,Sulzbach Taunus,Saarland,66272,Germany,3810,8,62.9519
8977,24884,NULL,Michele,M,Fernandez,1 (11) 500 555-0163,Cell,michele29@adventure-works.com,Home,9808 Virginia Circle,NULL,North Sydney,New South Wales,2055,Australia,4991,9,26.2769
8978,21509,NULL,Michele,C,Lopez,1 (11) 500 555-0156,Home,michele30@adventure-works.com,Home,891 Melinda Court,NULL,London,England,SE1 8HL,United Kingdom,14158,10,3445.3459
8979,22384,NULL,Paige,A,Sanchez,1 (11) 500 555-0185,Cell,paige42@adventure-works.com,Home,Heiderweg 4982,NULL,Ingolstadt,Bayern,85049,Germany,34,8,44.1779
8980,27049,NULL,Faith,NULL,Sanchez,414-555-0175,Home,faith34@adventure-works.com,Home,7356 Walnut Lane,NULL,Burnaby,British Columbia,V3J 6Z3,Canada,4477,6,5.514
8981,21419,NULL,Gilbert,NULL,Ma,415-555-0138,Home,gilbert13@adventure-works.com,Home,7151 Corte Bonita,NULL,Coronado,California,92118,United States,17329,4,71.7919
8982,19247,NULL,Michele,L,Martinez,1 (11) 500 555-0198,Cell,michele31@adventure-works.com,Home,1955 Sequoia Drive,NULL,Milton Keynes,England,MK8 8DF,United Kingdom,6704,10,27.614
8983,11880,NULL,Melissa,NULL,Sanchez,409-555-0153,Cell,melissa40@adventure-works.com,Home,2524 Fish Dr,NULL,Salem,Oregon,97301,United States,11395,1,55.5042
8984,18491,NULL,Michele,D,Gonzalez,1 (11) 500 555-0119,Home,michele32@adventure-works.com,Home,2748 Anyway St.,NULL,Darlinghurst,New South Wales,2010,Australia,15944,9,6692.5541
8985,26491,NULL,Riley,J,Sanchez,748-555-0138,Home,riley37@adventure-works.com,Home,2310 Donegal Way,NULL,Bellingham,Washington,98225,United States,3778,1,4938.7293
8986,13379,NULL,Bailey,NULL,Morris,808-555-0180,Home,bailey16@adventure-works.com,Home,388 Frame Lane,NULL,Sedro Woolley,Washington,98284,United States,4890,1,26.8184
8987,26474,NULL,Mackenzie,N,Morris,921-555-0137,Home,mackenzie17@adventure-works.com,Home,3084 Cedar Point Loop,NULL,Port Hammond,British Columbia,V6B 3P7,Canada,11675,6,15.4479
8988,13174,NULL,Gabriella,F,Morris,117-555-0126,Cell,gabriella17@adventure-works.com,Home,1415 Nottingham Place,NULL,Lake Oswego,Oregon,97034,United States,5766,1,5037.1674
8989,23543,NULL,Michele,NULL,Sanchez,1 (11) 500 555-0176,Cell,michele33@adventure-works.com,Home,5952 Haven Drive,NULL,Townsville,Queensland,4810,Australia,6368,9,14.2987
8990,19984,NULL,Sara,NULL,Morris,813-555-0119,Home,sara20@adventure-works.com,Home,4365 Brook Way,NULL,El Cajon,California,92020,United States,10281,4,1307.7344
8991,21674,NULL,Jada,S,Morris,1 (11) 500 555-0122,Home,jada10@adventure-works.com,Home,Holzstr 1333,NULL,Bottrop,Nordrhein-Westfalen,46236,Germany,14515,8,5.514
8992,13772,NULL,Michele,K,Perez,1 (11) 500 555-0137,Home,michele34@adventure-works.com,Home,6939 Hilltop Dr.,NULL,Peterborough,England,PB12,United Kingdom,4362,10,6550.7163
8993,23268,NULL,Katelyn,E,Morris,740-555-0170,Cell,katelyn18@adventure-works.com,Home,6155 Buckthorn Court,NULL,Palo Alto,California,94303,United States,8593,4,627.3748
8994,27819,NULL,Michele,J,Martin,1 (11) 500 555-0121,Home,michele35@adventure-works.com,Home,7983 Pinecrest Dr.,NULL,Watford,England,WA3,United Kingdom,4592,10,2673.0613
8995,13585,NULL,Savannah,NULL,Morris,1 (11) 500 555-0193,Home,savannah17@adventure-works.com,Home,7650 Central Blvd,NULL,Leeds,England,LE18,United Kingdom,13404,10,9246.9605
8996,12290,NULL,Kaylee,NULL,Morris,1 (11) 500 555-0143,Home,kaylee15@adventure-works.com,Home,"9, quai de l´ Iton",NULL,Lille,Nord,59000,France,14849,7,6489.9524
8997,16057,NULL,Michele,NULL,Gomez,1 (11) 500 555-0133,Cell,michele36@adventure-works.com,Home,Zur Lindung 787,NULL,München,Nordrhein-Westfalen,80074,Germany,3041,8,44.1779
8998,25190,NULL,Allison,B,Morris,140-555-0158,Cell,allison18@adventure-works.com,Home,5514 Cape Cod Way,NULL,Woodburn,Oregon,97071,United States,3582,1,40.432
8999,16458,NULL,Michele,NULL,Ruiz,1 (11) 500 555-0158,Home,michele37@adventure-works.com,Home,Pascalstr 24,NULL,Hamburg,Hessen,22001,Germany,8303,8,27.614
9000,11197,NULL,Andrea,NULL,Morris,715-555-0178,Cell,andrea18@adventure-works.com,Home,1883 Green View Court,NULL,Seattle,Washington,98104,United States,2800,1,229.3538
9001,22524,NULL,Michele,F,Hernandez,1 (11) 500 555-0171,Home,michele38@adventure-works.com,Home,"380, avenue de Malakoff",NULL,Roubaix,Nord,59100,France,10864,7,2738.4552
9002,11188,NULL,Catherine,NULL,Morris,795-555-0117,Home,catherine16@adventure-works.com,Home,6542 Stonewood Drive,NULL,San Gabriel,California,91776,United States,18574,4,89.7923
9003,12242,NULL,Gilbert,NULL,Liang,1 (11) 500 555-0195,Home,gilbert14@adventure-works.com,Home,4882 Darlene Drive,NULL,Findon,South Australia,5023,Australia,10738,9,4363.6119
9004,11844,NULL,Michele,J,Alvarez,103-555-0162,Home,michele39@adventure-works.com,Home,9249 Martin St,NULL,Chula Vista,California,91910,United States,8242,4,138.0919
9005,20107,NULL,Danielle,W,Morris,146-555-0110,Home,danielle21@adventure-works.com,Home,3165 Fountain Rd.,NULL,Renton,Washington,98055,United States,9349,1,77.339
9006,13547,NULL,Michele,NULL,Jimenez,1 (11) 500 555-0185,Cell,michele40@adventure-works.com,Home,491 Terrapin Court,NULL,Stoke-on-Trent,England,AS23,United Kingdom,7193,10,92.7648
9007,15541,NULL,Zoe,J,Morris,260-555-0117,Home,zoe17@adventure-works.com,Home,734 Balboa Ct.,NULL,Palo Alto,California,94303,United States,8116,4,68.4658
9008,22515,NULL,Alexa,NULL,Morris,1 (11) 500 555-0168,Cell,alexa17@adventure-works.com,Home,"8818, avenue de Villiers",NULL,Chatou,Yveline,78400,France,4141,7,612.1369
9009,14029,NULL,Christina,NULL,Morris,193-555-0194,Home,christina17@adventure-works.com,Home,6680 Brookdale Dr.,NULL,Lake Oswego,Oregon,97034,United States,2499,1,62.9519
9010,27824,NULL,Michele,P,Moreno,1 (11) 500 555-0189,Cell,michele41@adventure-works.com,Home,"42, impasse Ste-Madeleine",NULL,Orleans,Loiret,45000,France,17606,7,868.8947
9011,19416,NULL,Caitlin,NULL,Morris,1 (11) 500 555-0155,Home,caitlin16@adventure-works.com,Home,4544 Bohon Circle,NULL,Watford,England,WA3,United Kingdom,10054,10,3841.4082
9012,18375,NULL,Michelle,NULL,Morris,891-555-0188,Home,michelle19@adventure-works.com,Home,4584 Pinetree Ct.,NULL,Redwood City,California,94063,United States,17751,4,2591.1808
9013,27057,NULL,Brooke,NULL,Morris,698-555-0129,Home,brooke16@adventure-works.com,Home,2916 Hill Dr.,NULL,Yakima,Washington,98901,United States,2075,1,32.034
9014,24214,NULL,Michele,K,Romero,1 (11) 500 555-0176,Cell,michele42@adventure-works.com,Home,Moritzstr 45,NULL,Paderborn,Nordrhein-Westfalen,33098,Germany,12324,8,645.2869
9015,12809,NULL,Michele,S,Navarro,1 (11) 500 555-0118,Home,michele43@adventure-works.com,Home,Rykestr 85,NULL,Grevenbroich,Bayern,41485,Germany,17979,8,44.1779
9016,13868,NULL,Shelby,NULL,Morris,638-555-0148,Home,shelby18@adventure-works.com,Home,312 Via Del Verdes,NULL,Salem,Oregon,97301,United States,1431,1,34.2219
9017,16271,NULL,Michele,K,Gutierrez,1 (11) 500 555-0131,Cell,michele44@adventure-works.com,Home,Potsdamer Straße 23439,NULL,Berlin,Hamburg,10210,Germany,3409,8,3330.8126
9018,28965,NULL,Trinity,S,Morris,148-555-0119,Home,trinity15@adventure-works.com,Home,1807 West Cliff Pl.,NULL,Portland,Oregon,97205,United States,6932,1,70.6869
9019,16176,NULL,Michele,A,Torres,1 (11) 500 555-0193,Home,michele45@adventure-works.com,Home,7583 Green Hill Rd,NULL,Geelong,Victoria,3220,Australia,16339,9,4866.5065
9020,12195,NULL,Erin,NULL,Morris,148-555-0168,Cell,erin22@adventure-works.com,Home,5265 11th Ave.,NULL,National City,California,91950,United States,17175,4,137.4731
9021,26794,NULL,Michele,NULL,Dominguez,644-555-0186,Cell,michele46@adventure-works.com,Home,8158 Pheasant Court,NULL,Beaverton,Oregon,97005,United States,945,1,48.8631
9022,17191,NULL,Gilbert,H,Guo,1 (11) 500 555-0118,Home,gilbert15@adventure-works.com,Home,Zollhof 766,NULL,München,Hessen,80074,Germany,17501,8,7619.6519
9023,17834,NULL,Michele,M,Gill,1 (11) 500 555-0165,Home,michele47@adventure-works.com,Home,"35, route de Marseille",NULL,Paris,Seine (Paris),75008,France,5715,7,4595.3828
9024,16934,NULL,Michele,NULL,Vazquez,1 (11) 500 555-0113,Home,michele48@adventure-works.com,Home,4207 Madrid Lane,NULL,London,England,SE1 8HL,United Kingdom,11762,10,96.0798
9025,24122,NULL,Michele,G,Blanco,1 (11) 500 555-0177,Cell,michele49@adventure-works.com,Home,"24, rue Lauriston",NULL,Saint Ouen,Somme,80610,France,5931,7,5.514
9026,25081,NULL,Melanie,NULL,Morris,135-555-0115,Home,melanie43@adventure-works.com,Home,8042 Dent Way,NULL,Fremont,California,94536,United States,11725,4,858.9607
9027,13068,NULL,Alexandria,NULL,Morris,862-555-0112,Home,alexandria39@adventure-works.com,Home,7320 Blocking Circle,NULL,Bellflower,California,90706,United States,8160,4,3111.1524
9028,23885,NULL,Angela,A,Morris,499-555-0113,Cell,angela44@adventure-works.com,Home,2234 String Dr.,NULL,Spring Valley,California,91977,United States,13056,4,596.689
